file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-001140-26,L1,Order,2026-03-13,L9C,,,,,,"March 11, 2026",False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-001145-26,L1,Order,2026-03-18,N2P,2991.56,arrears,850.0,pattern_1,3.52,"March 11, 2026",True,False,False,,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001146-26,L1,Order,2026-03-18,M9W,9405.27,arrears,,,,"March 11, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001153-26,L1,Order,2026-03-24,M5A,,,,,,"March 18, 2026",False,,,,,True,text,no dollar amount found
LTB-L-001162-26,L1,Order,2026-03-16,N3T,4786.0,arrears,2300.0,pattern_1,2.08,"March 12, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001172-26,L1,Order,2026-03-30,M9N,2773.8,arrears,1557.56,pattern_1,1.78,"March 23, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001193-26,L1,Order,2026-03-17,N2M,,,,,,"March 11, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-001210-26,L1,Order,2026-03-20,N2M,3556.0,arrears,1308.03,pattern_1,2.72,"March 11, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001234-26,L1,Order,2026-03-24,L8N,35963.13,arrears,1772.57,pattern_1,20.29,"March 17, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001250-26,L1,Order,2026-03-20,N8T,12138.0,arrears,1232.0,pattern_1,9.85,"March 16, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001263-26,L1,Order,2026-03-24,L8N,3466.38,arrears,938.46,pattern_1,3.69,"March 17, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001280-26,L1,Order,2026-04-24,P3E,,,,,,"March 16, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-001302-26,L1,Order,2026-03-18,N6H,4170.37,arrears,,,,"March 16, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001308-26,L1,Order,2026-03-26,M8Y,3524.64,arrears,2092.02,pattern_2,1.68,"March 23, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001322-26,L1,Order,2026-05-20,P8N,,,,,,"May 13, 2026",True,True,True,False,False,False,text,no dollar amount found
LTB-L-001323-26,L1,ExParte Order,2026-03-19,K2C,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-001326-26,L1,ExParte Order,2026-02-10,M2N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-001381-26,L1,Order,2026-03-30,L1J,5566.32,arrears,2024.2,pattern_2,2.75,"March 23, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001408-26,L1,Order,2026-03-19,L1V,18900.0,arrears,,,,"March 11, 2026",False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-001416-26,L1,Order,2026-03-25,N3R,6003.5,arrears,1578.5,pattern_1,3.8,"March 23, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001426-26,L1,Order,2026-04-01,M3C,5967.0,arrears,2283.0,pattern_1,2.61,"March 23, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001428-26,L1,ExParte Order,2026-01-27,N6H,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-001444-26,L1,ExParte Order,2026-03-12,M9R,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-001456-26,L1,Order,2026-03-18,L5E,6486.0,arrears,,,,"March 11, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001462-26,L1,Order,2026-03-23,M2N,,,,,,"March 16, 2026",True,False,True,,False,True,text,no dollar amount found
LTB-L-001518-26,L1,Order,2026-04-02,K1G,,,,,,"March 23, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-001518-26,L1,Order,2026-04-02,K1G,,,,,,"March 23, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-001532-26,L1,Order,2026-03-30,N3R,3565.7,arrears,1575.94,pattern_1,2.26,"March 12, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001546-26,L1,Order,2026-04-29,L1H,,,,,,"March 18, 2026",True,True,True,False,False,False,text,no dollar amount found
LTB-L-001566-26,L1,Order,2026-03-18,N3T,8986.0,arrears,3400.0,pattern_1,2.64,"March 12, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001609-26,L1,Order,2026-03-20,M4S,4708.49,arrears,1900.0,pattern_1,2.48,"March 12, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001619-26,L1,ExParte Order,2026-04-29,P9A,261.73,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001625-26,L1,Order,2026-03-18,M1S,2262.61,arrears,,,,"March 12, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001634-26,L1,Order,2026-03-24,P6C,8783.79,arrears,1332.49,pattern_1,6.59,"March 16, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001643-26,L1,Order,2026-03-31,N2B,3389.85,arrears,1622.97,pattern_1,2.09,"March 25, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001663-26,L1,Order,2026-04-21,N7S,21336.0,arrears,2350.0,pattern_1,9.08,"March 16, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001665-26,L1,Order,2026-04-08,L6L,10160.98,arrears,2004.8,pattern_1,5.07,"March 12, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001715-26,L1,Order,2026-04-01,L5N,5865.82,arrears,2695.75,pattern_2,2.18,"March 19, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001732-26,L1,Order,2026-03-31,M6K,15988.57,arrears,3520.0,pattern_1,4.54,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001736-26,L1,Order,2026-04-29,L8R,19920.0,arrears,3474.0,pattern_1,5.73,"April 13, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001742-26,L1,Order,2026-04-08,L4M,,,,,,"March 18, 2026",False,,,,,False,text,no dollar amount found
LTB-L-001745-26,L1,ExParte Order,2026-03-18,L8P,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-001757-26,L1,Amended Order,2026-03-31,L9Z,16135.81,arrears,1409.66,pattern_1,11.45,"March 23, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001763-26,L1,Order,2026-03-17,L2A,,,,,,"March 12, 2026",False,,,,,False,text,no dollar amount found
LTB-L-001776-26,L1,Order,2026-03-18,N1H,2629.2,arrears,1230.0,pattern_2,2.14,"March 16, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001792-26,L1,Order,2026-03-23,N4K,4643.0,arrears,,,,"March 12, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001804-26,L1,Order,2026-03-18,L8J,12126.0,arrears,,,,"March 16, 2026",True,False,False,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001812-26,L1,ExParte Order,2026-03-25,L8V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-001818-26,L1,Order,2026-04-09,K1S,6084.87,arrears,855.87,pattern_1,7.11,"March 12, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001846-26,L1,Order,2026-03-25,M3A,4549.24,arrears,2460.67,pattern_1,1.85,"March 23, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001869-26,L1,Order,2026-03-20,N2M,18931.2,arrears,,,,"March 12, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001894-26,L1,ExParte Order,2026-03-20,M6H,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-001912-26,L1,ExParte Order,2026-03-16,M3L,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-001914-26,L1,ExParte Order,2026-03-16,M3L,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-001916-26,L1,ExParte Order,2026-03-11,M3L,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-001936-26,L1,Order,2026-04-01,M3C,603.0,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001948-26,L1,Order,2026-03-26,M3L,,,,,,"March 23, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-001950-26,L1,Order,2026-03-27,M3L,5756.0,arrears,2500.0,pattern_1,2.3,"March 23, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001961-26,L1,ExParte Order,2026-01-30,K8P,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-002004-26,L1,Order,2026-03-24,P5E,,,,,,"March 12, 2026",False,,,,,True,text,no dollar amount found
LTB-L-002031-26,L1,Order,2026-03-30,M1B,881.0,arrears,,,,"March 18, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002053-26,L1,Order,2026-03-31,N2H,5980.63,arrears,,,,"March 19, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002061-26,L1,Review Order,2026-05-04,P7C,21326.0,arrears,,,,"April 8, 2026",True,False,False,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002074-26,L1,Order,2026-03-31,L4N,,,,,,"March 23, 2026",True,False,True,,False,True,text,no dollar amount found
LTB-L-002076-26,L1,Order,2026-03-25,M1B,583.0,arrears,,,,"March 19, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002079-26,L1,Order,2026-03-27,M4L,6470.0,arrears,,,,"March 16, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002080-26,L1,Order,2026-03-27,N6A,53.71,arrears,1522.12,pattern_2,0.04,"March 24, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002081-26,L1,Order,2026-04-07,K7L,3179.08,arrears,1679.54,pattern_1,1.89,"March 24, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002109-26,L1,ExParte Order,2026-02-12,M3A,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-002111-26,L1,Order,2026-03-30,M1H,6762.06,arrears,2279.72,pattern_1,2.97,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002128-26,L1,ExParte Order,2026-02-12,L5J,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-002136-26,L1,Order,2026-03-18,N0P,200.0,ambiguous-max,1333.0,pattern_2,0.15,,False,,,,,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-002145-26,L1,Order,2026-03-25,L5A,9268.5,arrears,,,,"March 17, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002174-26,L1,Order,2026-03-24,M1R,7120.35,arrears,1776.87,pattern_1,4.01,"March 17, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002175-26,L1,Order,2026-03-25,M1B,6278.0,arrears,,,,"March 24, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002179-26,L1,ExParte Order,2026-01-29,K6V,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-002201-26,L1,Order,2026-03-23,M4C,7974.69,arrears,1302.58,pattern_1,6.12,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002204-26,L1,Order,2026-03-31,M6K,9333.0,arrears,2580.0,pattern_1,3.62,"March 18, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002221-26,L1,ExParte Order,2026-03-11,M5G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-002224-26,L1,Order,2026-05-12,M4C,3050.0,stated_total,,,,"March 24, 2026",False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-002234-26,L1,Order,2026-04-14,M5V,2955.72,arrears,1080.0,pattern_2,2.74,"March 24, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002236-26,L1,ExParte Order,2026-03-20,N6H,2226.2,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002251-26,L1,Order,2026-05-27,M1T,4841.86,arrears,1379.16,pattern_1,3.51,"March 17, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002282-26,L1,Order,2026-03-23,K0L,31986.0,arrears,2800.0,pattern_2,11.42,"March 16, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002293-26,L1,Order,2026-03-24,L6K,9829.2,arrears,1928.64,pattern_1,5.1,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002304-26,L1,Order,2026-03-24,K0L,11061.0,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002336-26,L1,ExParte Order,2026-03-09,K9K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-002348-26,L1,ExParte Order,2026-03-18,M8V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-002387-26,L1,Order,2026-04-09,M4S,2758.45,arrears,2206.31,pattern_1,1.25,"March 31, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002476-26,L1,Order,2026-04-01,L4X,8905.09,arrears,3098.85,pattern_1,2.87,"March 24, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002526-26,L1,Order,2026-03-25,N2M,10582.45,arrears,2326.49,pattern_1,4.55,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
