file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-002637-26,L1,Order,2026-04-02,M6K,4884.15,arrears,,,,"March 24, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002641-26,L1,Order,2026-04-27,K7V,10228.0,arrears,1021.0,pattern_1,10.02,"March 16, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002658-26,L1,Order,2026-03-30,M6H,,,,,,"March 17, 2026",False,,,,,True,text,no dollar amount found
LTB-L-002675-26,L1,Order,2026-04-01,M4S,,,,,,"March 26, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-002678-26,L1,Order,2026-04-02,M1V,,,,,,"March 25, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-002691-26,L1,Order,2026-03-25,M1R,,,,,,"March 23, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-002702-26,L1,ExParte Order,2026-01-28,L8L,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-002708-26,L1,Order,2026-04-10,M4S,10757.0,arrears,2120.0,pattern_1,5.07,"March 30, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002734-26,L1,Order,2026-03-31,M4V,,,,,,"March 26, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-002736-26,L1,Order,2026-03-25,M8V,14686.0,arrears,,,,"March 18, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002737-26,L1,ExParte Order,2026-03-12,M3N,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-002746-26,L1,Order,2026-04-01,M3N,3477.98,arrears,1562.15,pattern_1,2.23,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002758-26,L1,Order,2026-03-26,K7K,4582.32,arrears,884.31,pattern_1,5.18,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002792-26,L1,Order,2026-03-30,K0G,,,,,,"March 17, 2026",False,,,,,True,text,no dollar amount found
LTB-L-002863-26,L1,Order,2026-03-31,L2G,190.0,arrears,1428.0,pattern_1,0.13,"March 17, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002880-26,L1,Order,2026-03-20,M4B,10012.58,arrears,1300.0,pattern_1,7.7,"March 17, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002894-26,L1,Order,2026-04-07,L1J,6836.49,arrears,1857.0,pattern_1,3.68,"March 18, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002896-26,L1,Order,2026-03-25,P3C,7840.75,arrears,,,,"March 23, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002897-26,L1,Order,2026-03-26,L9T,18000.0,arrears,3000.0,pattern_2,6.0,"March 24, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002917-26,L1,Order,2026-03-26,M5E,17806.0,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002939-26,L1,ExParte Order,2026-03-03,M3M,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-002955-26,L1,Order,2026-03-25,M4P,7786.0,arrears,,,,"March 18, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003008-26,L1,Order,2026-04-02,K6A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-003019-26,L1,Order,2026-03-20,P3C,4145.34,arrears,,,,"March 18, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003029-26,L1,Order,2026-03-27,L4L,8190.0,arrears,,,,"March 18, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003051-26,L1,Order,2026-03-23,M6K,1600.0,ambiguous-max,,,,"March 18, 2026",False,,,,,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-003054-26,L1,ExParte Order,2026-02-20,M3A,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-003061-26,L1,Order,2026-03-23,N8Y,1657.08,arrears,883.85,pattern_1,1.87,"March 18, 2026",True,True,True,False,False,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003078-26,L1,Order,2026-05-14,L2H,8571.11,arrears,1350.0,pattern_1,6.35,"May 7, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003085-26,L1,Order,2026-03-25,L9T,,,,,,"March 18, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-003087-26,L1,Order,2026-04-30,N4G,12686.0,arrears,2500.0,pattern_2,5.07,"March 18, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003099-26,L1,Order,2026-04-17,N6G,893.56,arrears,815.0,pattern_1,1.1,"April 13, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003109-26,L1,Order,2026-03-27,L8M,,,,,,"March 19, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-003134-26,L1,ExParte Order,2026-03-16,M4S,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-003165-26,L1,Order,2026-03-25,M1T,4623.69,arrears,1635.92,pattern_1,2.83,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003167-26,L1,Order,2026-04-02,L1A,3529.77,arrears,1669.05,pattern_2,2.11,"March 23, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003172-26,L1,Order,2026-04-07,M9R,4182.75,arrears,1568.54,pattern_1,2.67,"March 26, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003174-26,L1,Order,2026-03-24,P0T,,,,,,"March 18, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-003179-26,L1,Order,2026-04-09,L6T,335.0,other,2092.77,pattern_2,0.16,"March 26, 2026",False,,,,,False,text,"found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-L-003186-26,L1,Order,2026-03-25,L5B,21786.0,arrears,2400.0,pattern_1,9.08,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003194-26,L1,Order,2026-03-31,M6J,1201.0,arrears,,,,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003198-26,L1,ExParte Order,2026-02-09,L4T,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-003209-26,L1,Order,2026-04-02,L7S,500.0,ambiguous-max,2621.12,pattern_2,0.19,"March 26, 2026",False,,,,,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-003229-26,L1,Order,2026-04-01,M4Y,,,,,,"March 30, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-003233-26,L1,Order,2026-03-24,L4C,5476.0,arrears,988.0,pattern_1,5.54,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003241-26,L1,Order,2026-04-20,K1V,10709.4,arrears,1409.37,pattern_2,7.6,"April 7, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003248-26,L1,Order,2026-04-02,M3N,9200.7,arrears,2400.0,pattern_1,3.83,"March 23, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003323-26,L1,Order,2026-03-31,L1P,4036.01,arrears,1521.89,pattern_1,2.65,"March 9, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003347-26,L1,Order,2026-03-26,L8S,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-003388-26,L1,Order,2026-03-26,M9P,,,,,,"March 18, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-003396-26,L1,Order,2026-04-08,K1N,15237.0,arrears,1412.0,pattern_1,10.79,"March 31, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003416-26,L1,Order,2026-04-08,K1N,,,,,,"March 18, 2026",False,,,,,True,text,no dollar amount found
LTB-L-003431-26,L1,Order,2026-04-07,K7K,10186.0,arrears,2500.0,pattern_2,4.07,"March 31, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003439-26,L1,Order,2026-03-27,N6B,5886.0,arrears,950.0,pattern_1,6.2,"March 19, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003446-26,L1,ExParte Order,2026-03-13,N7T,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-003452-26,L1,Order,2026-03-30,M5R,,,,,,"March 26, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-003470-26,L1,Order,2026-03-27,L4C,,,,,,"March 23, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-003474-26,L1,Order,2026-03-03,L2H,,,,,,"February 24, 2026",False,,,,,True,text,no dollar amount found
LTB-L-003495-26,L1,Order,2026-04-08,K2E,4099.31,arrears,1591.97,pattern_1,2.57,"March 18, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003500-26,L1,Order,2026-04-10,L9H,8186.0,arrears,800.0,pattern_1,10.23,"March 31, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003503-26,L1,Order,2026-03-17,N2A,9251.03,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003514-26,L1,Order,2026-03-31,M4N,17497.25,arrears,2101.25,pattern_1,8.33,"March 24, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003530-26,L1,Order,2026-03-27,N5C,1371.02,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003555-26,L1,Order,2026-03-25,M6J,10827.0,arrears,1592.0,pattern_1,6.8,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003561-26,L1,Order,2026-03-30,N0P,,,366.0,pattern_1,,"March 19, 2026",False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-003563-26,L1,Amended Order,2026-05-22,L4M,3038.0,arrears,800.0,pattern_1,3.8,"March 18, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003572-26,L1,Order,2026-04-20,N6A,6056.59,arrears,915.0,pattern_1,6.62,"April 13, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003607-26,L1,Order,2026-04-02,M2J,8188.6,arrears,2229.15,pattern_1,3.67,"March 31, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003628-26,L1,Order,2026-05-21,L1G,12500.0,arrears,,,,"March 18, 2026",False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-003636-26,L1,Order,2026-04-08,L2H,,,,,,"March 31, 2026",False,,,,,True,text,no dollar amount found
LTB-L-003637-26,L1,Order,2026-03-26,M4X,8236.0,arrears,2170.0,pattern_1,3.8,"March 19, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003645-26,L1,Order,2026-04-08,M1B,,,,,,"March 31, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-003671-26,L1,Order,2026-04-13,M5P,8328.22,arrears,2726.78,pattern_1,3.05,"March 31, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003713-26,L1,Order,2026-04-21,M3A,26586.0,arrears,3300.0,pattern_1,8.06,"April 20, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003737-26,L1,ExParte Order,2026-03-18,M6J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-003760-26,L1,Order,2026-03-27,N1R,5303.11,arrears,,,,"March 23, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003767-26,L1,Order,2026-04-09,K1N,,,,,,"March 24, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-003788-26,L1,ExParte Order,2026-03-13,L8N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-003796-26,L1,Order,2026-04-02,N5Z,7057.8,arrears,1872.0,pattern_1,3.77,"March 19, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003802-26,L1,Order,2026-03-30,L8T,,,,,,"March 24, 2026",True,False,False,,,True,text,no dollar amount found
LTB-L-003805-26,L1,ExParte Order,2026-03-18,M9C,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-003841-26,L1,Order,2026-04-13,M6K,2562.91,arrears,1380.96,pattern_1,1.86,"March 31, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003850-25,L1,Review Order,2026-02-27,L1H,8960.0,arrears,2200.0,pattern_2,4.07,"February 17, 2026",True,False,False,,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003860-26,L1,Order,2026-04-02,L8H,1575.93,stated_total,1575.93,pattern_2,1.0,"March 25, 2026",False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-003881-26,L1,ExParte Order,2026-03-23,M3N,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-003888-26,L1,Order,2026-04-02,M9W,2263.89,arrears,2031.99,pattern_1,1.11,"March 30, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003925-26,L1,Order,2026-04-01,L8R,583.54,arrears,1625.0,pattern_2,0.36,"March 25, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003937-26,L1,Order,2026-04-09,L2H,6813.79,arrears,1350.0,pattern_1,5.05,"March 31, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003969-26,L1,Order,2026-04-01,L8R,3280.59,arrears,1039.19,pattern_1,3.16,"March 26, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003975-26,L1,Order,2026-04-15,L8H,1084.0,arrears,899.0,pattern_1,1.21,"March 24, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003982-26,L1,Order,2026-04-08,L2H,1006.0,arrears,,,,"March 31, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
